Order_ID,Order_Date,Category,City,Price,Quantity,Revenue,Year,Month,Day,Weekday,Product
318,2025-10-12,Sports,Bangalore,4581,8,36648,2025,10,12,Sunday,Bag
319,2025-08-19,Electronics,Delhi,530,5,2650,2025,8,19,Tuesday,Camera
320,2025-09-27,Electronics,Bangalore,2022,7,14154,2025,9,27,Saturday,Shoes
321,2025-10-23,Electronics,Hyderabad,3099,9,27891,2025,10,23,Thursday,Laptop
322,2024-11-22,Furniture,Chennai,1578,4,6312,2024,11,22,Friday,Watch
323,2024-08-05,Electronics,Hyderabad,2915,10,29150,2024,8,5,Monday,Tablet
324,2026-01-07,Sports,Hyderabad,1455,1,1455,2026,1,7,Wednesday,Tablet
325,2025-01-09,Groceries,Hyderabad,844,7,5908,2025,1,9,Thursday,Bag
326,2025-12-06,Sports,Mumbai,4723,5,23615,2025,12,6,Saturday,Watch
327,2025-06-06,Groceries,Hyderabad,2829,5,14145,2025,6,6,Friday,Laptop
328,2024-10-30,Sports,Chennai,1560,1,1560,2024,10,30,Wednesday,Keyboard
329,2026-03-31,Groceries,Hyderabad,1402,10,14020,2026,3,31,Tuesday,Headphones
330,2025-08-17,Groceries,Delhi,2865,8,22920,2025,8,17,Sunday,Shoes
331,2024-09-27,Electronics,Hyderabad,621,6,3726,2024,9,27,Friday,Camera
332,2026-06-19,Sports,Delhi,827,8,6616,2026,6,19,Friday,Camera
333,2026-03-28,Clothing,Delhi,725,9,6525,2026,3,28,Saturday,Camera
334,2026-05-22,Furniture,Hyderabad,2797,4,11188,2026,5,22,Friday,Laptop
335,2025-11-03,Electronics,Chennai,111,6,666,2025,11,3,Monday,Keyboard
336,2025-07-13,Clothing,Mumbai,3027,6,18162,2025,7,13,Sunday,Headphones
337,2024-10-18,Groceries,Mumbai,651,10,6510,2024,10,18,Friday,Shoes
338,2025-01-20,Groceries,Delhi,506,10,5060,2025,1,20,Monday,Keyboard
339,2025-09-11,Electronics,Hyderabad,2471,2,4942,2025,9,11,Thursday,TV
340,2025-07-31,Electronics,Chennai,3765,5,18825,2025,7,31,Thursday,Headphones
341,2024-08-22,Groceries,Bangalore,953,5,4765,2024,8,22,Thursday,Tablet
342,2026-05-31,Electronics,Chennai,665,4,2660,2026,5,31,Sunday,Shoes
343,2025-03-18,Furniture,Chennai,2420,2,4840,2025,3,18,Tuesday,Camera
344,2026-04-08,Electronics,Bangalore,4738,10,47380,2026,4,8,Wednesday,Keyboard
345,2025-04-18,Clothing,Chennai,3234,2,6468,2025,4,18,Friday,Phone
346,2026-03-22,Furniture,Chennai,3386,9,30474,2026,3,22,Sunday,Bag
347,2025-10-26,Sports,Chennai,3619,4,14476,2025,10,26,Sunday,Phone
348,2025-01-21,Clothing,Hyderabad,568,4,2272,2025,1,21,Tuesday,Headphones
349,2025-04-21,Electronics,Mumbai,3403,1,3403,2025,4,21,Monday,Shoes
350,2024-10-17,Groceries,Chennai,2152,9,19368,2024,10,17,Thursday,Keyboard
351,2024-10-28,Sports,Bangalore,2656,6,15936,2024,10,28,Monday,Headphones
352,2026-01-29,Sports,Hyderabad,1734,3,5202,2026,1,29,Thursday,Laptop
353,2024-12-05,Electronics,Mumbai,4806,4,19224,2024,12,5,Thursday,Laptop
354,2025-01-15,Sports,Hyderabad,3867,3,11601,2025,1,15,Wednesday,Laptop
355,2024-12-27,Furniture,Hyderabad,584,1,584,2024,12,27,Friday,Headphones
356,2025-11-10,Clothing,Delhi,3407,2,6814,2025,11,10,Monday,Watch
357,2025-12-23,Clothing,Hyderabad,3540,3,10620,2025,12,23,Tuesday,Watch
358,2026-06-06,Furniture,Delhi,2607,5,13035,2026,6,6,Saturday,TV
359,2025-07-31,Sports,Hyderabad,1815,10,18150,2025,7,31,Thursday,Bag
360,2025-04-14,Groceries,Delhi,2453,8,19624,2025,4,14,Monday,Watch
361,2025-08-17,Clothing,Chennai,974,6,5844,2025,8,17,Sunday,Watch
362,2024-09-02,Furniture,Mumbai,3447,3,10341,2024,9,2,Monday,Keyboard
363,2025-01-31,Furniture,Delhi,497,4,1988,2025,1,31,Friday,Shoes
364,2025-09-14,Furniture,Delhi,4064,10,40640,2025,9,14,Sunday,Shoes
365,2026-03-11,Sports,Chennai,3260,9,29340,2026,3,11,Wednesday,Bag
366,2025-11-06,Electronics,Chennai,752,6,4512,2025,11,6,Thursday,Bag
367,2026-05-23,Clothing,Delhi,3940,3,11820,2026,5,23,Saturday,Watch
368,2025-11-14,Groceries,Hyderabad,314,1,314,2025,11,14,Friday,Keyboard
369,2025-03-09,Furniture,Delhi,1639,1,1639,2025,3,9,Sunday,Headphones
370,2024-10-12,Clothing,Chennai,1585,6,9510,2024,10,12,Saturday,Tablet
371,2024-09-14,Groceries,Bangalore,3298,6,19788,2024,9,14,Saturday,Keyboard
372,2025-01-05,Furniture,Mumbai,4487,10,44870,2025,1,5,Sunday,Bag
373,2025-09-18,Furniture,Chennai,675,4,2700,2025,9,18,Thursday,Keyboard
374,2024-07-26,Electronics,Hyderabad,3155,2,6310,2024,7,26,Friday,Shoes
375,2025-03-09,Electronics,Hyderabad,3017,3,9051,2025,3,9,Sunday,Headphones
376,2024-12-08,Sports,Chennai,866,10,8660,2024,12,8,Sunday,TV
377,2026-01-01,Electronics,Bangalore,2618,5,13090,2026,1,1,Thursday,Phone
378,2026-04-02,Furniture,Chennai,4738,8,37904,2026,4,2,Thursday,Laptop
379,2025-10-19,Electronics,Delhi,3126,4,12504,2025,10,19,Sunday,Headphones
380,2024-11-14,Electronics,Bangalore,3878,1,3878,2024,11,14,Thursday,Tablet
381,2026-06-13,Sports,Hyderabad,3291,8,26328,2026,6,13,Saturday,Headphones
382,2025-11-02,Furniture,Mumbai,4294,1,4294,2025,11,2,Sunday,Bag
383,2025-01-25,Sports,Bangalore,1809,2,3618,2025,1,25,Saturday,Tablet
384,2024-10-13,Sports,Chennai,3305,5,16525,2024,10,13,Sunday,Tablet
385,2025-05-28,Furniture,Bangalore,4449,9,40041,2025,5,28,Wednesday,Bag
386,2025-12-21,Furniture,Chennai,4047,1,4047,2025,12,21,Sunday,Headphones
387,2025-10-19,Sports,Bangalore,2445,7,17115,2025,10,19,Sunday,TV
388,2025-03-04,Groceries,Chennai,1201,4,4804,2025,3,4,Tuesday,Camera
389,2024-12-09,Clothing,Chennai,1350,1,1350,2024,12,9,Monday,Watch
390,2026-05-09,Sports,Bangalore,4270,3,12810,2026,5,9,Saturday,Bag
391,2026-03-12,Electronics,Hyderabad,4086,3,12258,2026,3,12,Thursday,Tablet
392,2025-12-19,Groceries,Hyderabad,1456,2,2912,2025,12,19,Friday,Bag
393,2025-01-15,Clothing,Delhi,4376,2,8752,2025,1,15,Wednesday,Tablet
394,2025-12-17,Furniture,Delhi,2728,7,19096,2025,12,17,Wednesday,Tablet
395,2024-09-16,Clothing,Bangalore,3687,4,14748,2024,9,16,Monday,Bag
396,2026-06-17,Clothing,Delhi,3165,4,12660,2026,6,17,Wednesday,Camera
397,2025-03-26,Electronics,Mumbai,1135,8,9080,2025,3,26,Wednesday,Tablet
398,2025-11-14,Sports,Delhi,3990,1,3990,2025,11,14,Friday,Tablet
399,2025-10-12,Furniture,Chennai,3695,1,3695,2025,10,12,Sunday,Keyboard
400,2025-01-10,Electronics,Bangalore,1536,3,4608,2025,1,10,Friday,Headphones
401,2026-06-01,Groceries,Mumbai,1597,8,12776,2026,6,1,Monday,Headphones
402,2026-04-16,Electronics,Bangalore,4546,5,22730,2026,4,16,Thursday,Watch
403,2025-04-23,Clothing,Delhi,4125,7,28875,2025,4,23,Wednesday,TV
404,2024-10-02,Clothing,Delhi,4012,9,36108,2024,10,2,Wednesday,Watch
405,2024-11-11,Clothing,Mumbai,2960,4,11840,2024,11,11,Monday,TV
406,2024-07-15,Groceries,Bangalore,2264,8,18112,2024,7,15,Monday,Tablet
407,2025-02-18,Groceries,Delhi,3826,10,38260,2025,2,18,Tuesday,Bag
408,2025-05-18,Furniture,Hyderabad,1479,7,10353,2025,5,18,Sunday,Phone
409,2026-01-10,Sports,Mumbai,4349,8,34792,2026,1,10,Saturday,TV
410,2025-02-27,Clothing,Delhi,992,3,2976,2025,2,27,Thursday,Tablet
411,2025-07-31,Furniture,Hyderabad,3828,1,3828,2025,7,31,Thursday,Headphones
412,2026-01-15,Groceries,Bangalore,4080,3,12240,2026,1,15,Thursday,Watch
413,2025-02-20,Groceries,Bangalore,559,8,4472,2025,2,20,Thursday,Bag
414,2026-01-16,Groceries,Hyderabad,765,6,4590,2026,1,16,Friday,Headphones
415,2025-06-02,Electronics,Mumbai,397,7,2779,2025,6,2,Monday,Shoes
416,2026-06-11,Clothing,Chennai,2217,10,22170,2026,6,11,Thursday,Laptop
417,2026-06-12,Furniture,Bangalore,2649,2,5298,2026,6,12,Friday,Tablet
418,2025-09-09,Clothing,Hyderabad,1047,7,7329,2025,9,9,Tuesday,Watch
419,2025-10-09,Furniture,Hyderabad,3074,2,6148,2025,10,9,Thursday,Keyboard
420,2025-07-23,Sports,Bangalore,4757,1,4757,2025,7,23,Wednesday,Watch
421,2024-08-05,Furniture,Hyderabad,423,10,4230,2024,8,5,Monday,Laptop
422,2024-07-08,Sports,Delhi,1809,3,5427,2024,7,8,Monday,Phone
423,2026-01-04,Sports,Mumbai,310,5,1550,2026,1,4,Sunday,Tablet
424,2025-04-25,Sports,Mumbai,4107,2,8214,2025,4,25,Friday,Tablet
425,2025-02-05,Sports,Bangalore,4326,8,34608,2025,2,5,Wednesday,Phone
426,2025-03-03,Groceries,Bangalore,4704,6,28224,2025,3,3,Monday,TV
427,2024-10-21,Electronics,Hyderabad,4326,6,25956,2024,10,21,Monday,Keyboard
428,2025-04-23,Furniture,Chennai,3537,10,35370,2025,4,23,Wednesday,TV
429,2025-07-08,Clothing,Delhi,1862,1,1862,2025,7,8,Tuesday,Headphones
430,2024-09-21,Electronics,Hyderabad,2056,3,6168,2024,9,21,Saturday,TV
431,2025-06-05,Sports,Bangalore,2562,2,5124,2025,6,5,Thursday,Headphones
432,2025-01-18,Sports,Chennai,3882,2,7764,2025,1,18,Saturday,Headphones
433,2025-06-23,Groceries,Chennai,3009,10,30090,2025,6,23,Monday,Watch
434,2025-03-20,Sports,Chennai,2525,2,5050,2025,3,20,Thursday,Tablet
435,2025-11-23,Electronics,Mumbai,1272,6,7632,2025,11,23,Sunday,Phone
436,2025-06-10,Electronics,Delhi,4353,4,17412,2025,6,10,Tuesday,Laptop
437,2025-08-30,Groceries,Mumbai,2434,7,17038,2025,8,30,Saturday,Shoes
438,2026-01-06,Furniture,Bangalore,259,4,1036,2026,1,6,Tuesday,Shoes
439,2024-11-23,Furniture,Mumbai,2325,10,23250,2024,11,23,Saturday,Keyboard
440,2024-10-20,Furniture,Hyderabad,4446,8,35568,2024,10,20,Sunday,Keyboard
441,2026-01-01,Sports,Bangalore,1835,7,12845,2026,1,1,Thursday,Tablet
442,2025-08-02,Sports,Mumbai,306,4,1224,2025,8,2,Saturday,Camera
443,2025-02-27,Sports,Chennai,2100,5,10500,2025,2,27,Thursday,Bag
444,2024-07-25,Clothing,Bangalore,1584,4,6336,2024,7,25,Thursday,Laptop
445,2025-03-10,Clothing,Delhi,3664,7,25648,2025,3,10,Monday,Phone
446,2025-11-07,Sports,Delhi,4531,7,31717,2025,11,7,Friday,Bag
447,2025-02-16,Furniture,Chennai,2476,2,4952,2025,2,16,Sunday,Shoes
448,2026-06-16,Clothing,Hyderabad,577,4,2308,2026,6,16,Tuesday,Shoes
449,2024-11-12,Sports,Mumbai,1887,6,11322,2024,11,12,Tuesday,TV
450,2026-03-26,Furniture,Delhi,525,1,525,2026,3,26,Thursday,Headphones
451,2024-08-15,Sports,Delhi,2307,2,4614,2024,8,15,Thursday,Keyboard
452,2026-05-05,Sports,Bangalore,4307,1,4307,2026,5,5,Tuesday,Tablet
453,2025-10-18,Electronics,Delhi,1640,1,1640,2025,10,18,Saturday,Headphones
454,2025-12-26,Clothing,Bangalore,2214,8,17712,2025,12,26,Friday,Camera
455,2026-04-20,Furniture,Delhi,4484,5,22420,2026,4,20,Monday,Tablet
456,2025-01-07,Furniture,Mumbai,3659,2,7318,2025,1,7,Tuesday,Watch
457,2025-10-06,Furniture,Delhi,3465,2,6930,2025,10,6,Monday,Watch
458,2026-01-17,Furniture,Mumbai,4036,5,20180,2026,1,17,Saturday,TV
459,2026-01-26,Furniture,Mumbai,4168,5,20840,2026,1,26,Monday,Tablet
460,2024-07-18,Furniture,Chennai,4176,6,25056,2024,7,18,Thursday,Headphones
461,2025-06-29,Furniture,Delhi,3124,2,6248,2025,6,29,Sunday,Laptop
462,2026-02-25,Clothing,Bangalore,3054,2,6108,2026,2,25,Wednesday,Camera
463,2025-08-25,Furniture,Mumbai,4544,6,27264,2025,8,25,Monday,Keyboard
464,2025-02-17,Furniture,Mumbai,1774,6,10644,2025,2,17,Monday,Shoes
465,2025-08-19,Electronics,Hyderabad,3240,9,29160,2025,8,19,Tuesday,Shoes
466,2024-12-16,Sports,Bangalore,2508,1,2508,2024,12,16,Monday,Tablet
467,2024-12-18,Sports,Hyderabad,4925,2,9850,2024,12,18,Wednesday,TV
468,2024-12-07,Electronics,Chennai,3294,6,19764,2024,12,7,Saturday,Laptop
469,2024-08-10,Groceries,Bangalore,4353,7,30471,2024,8,10,Saturday,Watch
470,2025-03-26,Sports,Bangalore,4152,7,29064,2025,3,26,Wednesday,Headphones
471,2026-04-15,Electronics,Hyderabad,4252,10,42520,2026,4,15,Wednesday,Bag
472,2025-07-21,Clothing,Mumbai,3884,4,15536,2025,7,21,Monday,TV
473,2025-06-09,Clothing,Delhi,631,5,3155,2025,6,9,Monday,Keyboard
474,2025-06-20,Groceries,Mumbai,1433,5,7165,2025,6,20,Friday,Laptop
475,2024-07-19,Sports,Hyderabad,3120,9,28080,2024,7,19,Friday,Tablet
476,2025-09-29,Electronics,Mumbai,471,3,1413,2025,9,29,Monday,Shoes
477,2026-02-03,Sports,Chennai,3446,4,13784,2026,2,3,Tuesday,TV
478,2025-10-24,Sports,Delhi,2859,10,28590,2025,10,24,Friday,Headphones
479,2026-04-08,Clothing,Hyderabad,3270,6,19620,2026,4,8,Wednesday,Phone
480,2025-02-14,Clothing,Mumbai,2838,5,14190,2025,2,14,Friday,TV
481,2024-11-24,Electronics,Chennai,2016,6,12096,2024,11,24,Sunday,Laptop
482,2024-10-17,Groceries,Delhi,2806,8,22448,2024,10,17,Thursday,Bag
483,2025-07-22,Furniture,Chennai,1205,6,7230,2025,7,22,Tuesday,Tablet
484,2026-02-15,Clothing,Delhi,1556,7,10892,2026,2,15,Sunday,Laptop
485,2025-07-26,Groceries,Delhi,4783,5,23915,2025,7,26,Saturday,Bag
486,2025-05-15,Sports,Mumbai,2087,10,20870,2025,5,15,Thursday,Keyboard
487,2025-08-13,Sports,Delhi,2704,6,16224,2025,8,13,Wednesday,Phone
488,2026-04-12,Furniture,Mumbai,4900,5,24500,2026,4,12,Sunday,Tablet
489,2026-05-31,Groceries,Bangalore,4577,9,41193,2026,5,31,Sunday,Tablet
490,2025-08-16,Electronics,Hyderabad,805,6,4830,2025,8,16,Saturday,Bag
491,2025-07-04,Furniture,Chennai,2384,3,7152,2025,7,4,Friday,Laptop
492,2025-01-12,Groceries,Bangalore,4856,9,43704,2025,1,12,Sunday,Bag
493,2024-07-15,Furniture,Bangalore,4381,7,30667,2024,7,15,Monday,Laptop
494,2025-02-05,Groceries,Mumbai,2561,5,12805,2025,2,5,Wednesday,Laptop
495,2026-04-19,Electronics,Delhi,868,2,1736,2026,4,19,Sunday,Shoes
496,2025-12-19,Furniture,Chennai,358,8,2864,2025,12,19,Friday,Phone
497,2026-02-19,Groceries,Bangalore,4646,4,18584,2026,2,19,Thursday,Tablet
498,2026-02-02,Furniture,Delhi,4639,6,27834,2026,2,2,Monday,Shoes
499,2026-02-17,Clothing,Bangalore,2113,4,8452,2026,2,17,Tuesday,TV
500,2025-07-06,Furniture,Delhi,2579,9,23211,2025,7,6,Sunday,Keyboard
501,2025-06-15,Groceries,Chennai,3309,10,33090,2025,6,15,Sunday,Keyboard
502,2026-01-22,Furniture,Delhi,3319,9,29871,2026,1,22,Thursday,Bag
503,2024-12-03,Sports,Delhi,3967,2,7934,2024,12,3,Tuesday,Laptop
504,2026-06-28,Groceries,Hyderabad,501,4,2004,2026,6,28,Sunday,TV
505,2025-10-29,Groceries,Bangalore,2932,10,29320,2025,10,29,Wednesday,Bag
506,2025-06-12,Electronics,Chennai,324,2,648,2025,6,12,Thursday,Camera
507,2024-11-22,Electronics,Delhi,3381,8,27048,2024,11,22,Friday,TV
508,2025-02-04,Clothing,Bangalore,3973,6,23838,2025,2,4,Tuesday,Watch
509,2026-05-06,Electronics,Hyderabad,3696,6,22176,2026,5,6,Wednesday,Tablet
510,2024-08-28,Electronics,Hyderabad,1467,1,1467,2024,8,28,Wednesday,Headphones
511,2026-02-11,Furniture,Mumbai,1930,1,1930,2026,2,11,Wednesday,Bag
512,2025-01-14,Sports,Chennai,3199,5,15995,2025,1,14,Tuesday,Keyboard
513,2025-03-06,Furniture,Chennai,3342,7,23394,2025,3,6,Thursday,TV
514,2024-11-15,Furniture,Bangalore,2170,6,13020,2024,11,15,Friday,Headphones
515,2025-08-17,Clothing,Mumbai,1932,5,9660,2025,8,17,Sunday,Watch
516,2025-09-11,Electronics,Delhi,4968,1,4968,2025,9,11,Thursday,Headphones
517,2025-11-13,Electronics,Chennai,2005,9,18045,2025,11,13,Thursday,Headphones
518,2025-05-08,Sports,Chennai,1987,10,19870,2025,5,8,Thursday,Camera
519,2025-04-01,Furniture,Mumbai,2350,8,18800,2025,4,1,Tuesday,Keyboard
520,2026-04-06,Sports,Chennai,2011,3,6033,2026,4,6,Monday,Watch
521,2024-08-31,Electronics,Hyderabad,3476,8,27808,2024,8,31,Saturday,Watch
522,2024-10-11,Groceries,Mumbai,3568,8,28544,2024,10,11,Friday,Camera
523,2025-06-16,Groceries,Bangalore,3306,1,3306,2025,6,16,Monday,Watch
524,2025-05-04,Sports,Bangalore,4546,7,31822,2025,5,4,Sunday,Bag
525,2024-07-04,Clothing,Mumbai,3877,5,19385,2024,7,4,Thursday,Shoes
526,2025-07-06,Groceries,Bangalore,2965,5,14825,2025,7,6,Sunday,TV
527,2026-03-30,Clothing,Hyderabad,2469,8,19752,2026,3,30,Monday,Tablet
528,2024-07-31,Furniture,Mumbai,3736,1,3736,2024,7,31,Wednesday,TV
529,2024-10-31,Furniture,Mumbai,2548,10,25480,2024,10,31,Thursday,Bag
530,2024-10-14,Groceries,Chennai,4278,4,17112,2024,10,14,Monday,Shoes
531,2025-02-10,Electronics,Chennai,501,6,3006,2025,2,10,Monday,Headphones
532,2024-11-05,Furniture,Mumbai,4515,10,45150,2024,11,5,Tuesday,Camera
533,2024-08-18,Sports,Bangalore,4645,5,23225,2024,8,18,Sunday,Headphones
534,2024-12-15,Electronics,Bangalore,3596,7,25172,2024,12,15,Sunday,TV
535,2024-07-07,Clothing,Bangalore,1005,4,4020,2024,7,7,Sunday,Tablet
536,2024-09-07,Groceries,Delhi,3001,4,12004,2024,9,7,Saturday,Camera
537,2024-10-15,Clothing,Bangalore,4917,10,49170,2024,10,15,Tuesday,Phone
538,2025-06-22,Groceries,Bangalore,1735,9,15615,2025,6,22,Sunday,Keyboard
539,2025-07-25,Clothing,Delhi,2787,5,13935,2025,7,25,Friday,Watch
540,2024-09-16,Furniture,Hyderabad,3789,7,26523,2024,9,16,Monday,Bag
541,2025-06-14,Sports,Delhi,2742,1,2742,2025,6,14,Saturday,Laptop
542,2025-01-06,Groceries,Delhi,2687,10,26870,2025,1,6,Monday,Shoes
543,2024-09-11,Electronics,Chennai,2797,5,13985,2024,9,11,Wednesday,Tablet
544,2026-03-18,Clothing,Delhi,1188,2,2376,2026,3,18,Wednesday,Headphones
545,2025-07-10,Clothing,Bangalore,1618,4,6472,2025,7,10,Thursday,Shoes
546,2026-02-23,Electronics,Mumbai,868,2,1736,2026,2,23,Monday,Keyboard
547,2024-10-20,Electronics,Bangalore,1754,3,5262,2024,10,20,Sunday,Laptop
548,2026-03-22,Clothing,Mumbai,3531,5,17655,2026,3,22,Sunday,Bag
549,2026-05-08,Electronics,Hyderabad,1084,4,4336,2026,5,8,Friday,Laptop
550,2025-05-11,Furniture,Bangalore,1760,3,5280,2025,5,11,Sunday,Camera
551,2026-01-27,Electronics,Hyderabad,1542,4,6168,2026,1,27,Tuesday,Phone
552,2024-07-16,Electronics,Delhi,4665,6,27990,2024,7,16,Tuesday,Camera
553,2025-07-12,Electronics,Hyderabad,4402,8,35216,2025,7,12,Saturday,TV
554,2025-02-02,Clothing,Mumbai,3970,9,35730,2025,2,2,Sunday,Bag
555,2024-12-19,Furniture,Delhi,1100,6,6600,2024,12,19,Thursday,Tablet
556,2024-09-12,Electronics,Mumbai,4908,4,19632,2024,9,12,Thursday,Bag
557,2026-06-02,Groceries,Delhi,1071,8,8568,2026,6,2,Tuesday,TV
558,2025-07-19,Furniture,Mumbai,489,7,3423,2025,7,19,Saturday,Camera
559,2024-08-03,Clothing,Delhi,841,9,7569,2024,8,3,Saturday,Laptop
560,2025-06-02,Furniture,Delhi,3385,2,6770,2025,6,2,Monday,Phone
561,2024-07-12,Sports,Delhi,209,6,1254,2024,7,12,Friday,Headphones
562,2025-04-30,Electronics,Chennai,1729,8,13832,2025,4,30,Wednesday,Shoes
563,2024-12-22,Sports,Mumbai,4356,10,43560,2024,12,22,Sunday,TV
564,2025-05-05,Furniture,Delhi,798,3,2394,2025,5,5,Monday,Phone
565,2025-04-02,Furniture,Bangalore,3597,4,14388,2025,4,2,Wednesday,Keyboard
566,2026-01-31,Sports,Bangalore,4724,6,28344,2026,1,31,Saturday,Shoes
567,2026-06-20,Electronics,Delhi,3920,8,31360,2026,6,20,Saturday,Tablet
568,2024-08-23,Clothing,Chennai,2299,5,11495,2024,8,23,Friday,Laptop
569,2025-03-24,Groceries,Delhi,1909,3,5727,2025,3,24,Monday,Camera
570,2025-12-12,Groceries,Bangalore,4401,5,22005,2025,12,12,Friday,Tablet
571,2025-04-27,Groceries,Hyderabad,1439,9,12951,2025,4,27,Sunday,TV
572,2024-08-29,Furniture,Chennai,2513,2,5026,2024,8,29,Thursday,Camera
573,2025-10-15,Groceries,Delhi,529,7,3703,2025,10,15,Wednesday,Laptop
574,2025-05-27,Clothing,Hyderabad,273,8,2184,2025,5,27,Tuesday,Keyboard
575,2026-03-20,Groceries,Hyderabad,1250,8,10000,2026,3,20,Friday,Camera
576,2024-11-06,Sports,Delhi,871,10,8710,2024,11,6,Wednesday,Bag
577,2024-07-17,Furniture,Hyderabad,1225,10,12250,2024,7,17,Wednesday,Shoes
578,2025-12-11,Clothing,Bangalore,500,9,4500,2025,12,11,Thursday,Bag
579,2025-12-15,Sports,Delhi,594,2,1188,2025,12,15,Monday,Shoes
580,2025-05-24,Furniture,Chennai,3156,2,6312,2025,5,24,Saturday,Shoes
581,2025-03-11,Groceries,Delhi,3935,9,35415,2025,3,11,Tuesday,Camera
582,2026-01-19,Groceries,Hyderabad,3494,5,17470,2026,1,19,Monday,Keyboard
583,2026-05-10,Groceries,Chennai,2260,5,11300,2026,5,10,Sunday,Keyboard
584,2024-07-25,Furniture,Delhi,3098,2,6196,2024,7,25,Thursday,Watch
585,2024-10-04,Sports,Hyderabad,4629,8,37032,2024,10,4,Friday,Bag
586,2026-06-16,Electronics,Delhi,2637,10,26370,2026,6,16,Tuesday,Bag
587,2026-06-19,Furniture,Chennai,3989,4,15956,2026,6,19,Friday,Phone
588,2024-10-04,Groceries,Chennai,2993,7,20951,2024,10,4,Friday,Phone
589,2025-02-10,Groceries,Hyderabad,1999,5,9995,2025,2,10,Monday,Headphones
590,2026-03-22,Clothing,Mumbai,2194,7,15358,2026,3,22,Sunday,Keyboard
591,2025-05-19,Furniture,Mumbai,4769,10,47690,2025,5,19,Monday,Tablet
592,2026-03-08,Sports,Hyderabad,413,9,3717,2026,3,8,Sunday,Shoes
593,2025-09-01,Clothing,Bangalore,444,6,2664,2025,9,1,Monday,TV
594,2026-01-19,Clothing,Bangalore,2525,9,22725,2026,1,19,Monday,Shoes
595,2024-10-08,Electronics,Mumbai,1736,8,13888,2024,10,8,Tuesday,Tablet
596,2025-10-07,Electronics,Delhi,3751,6,22506,2025,10,7,Tuesday,Tablet
597,2025-07-16,Furniture,Chennai,244,8,1952,2025,7,16,Wednesday,Tablet
598,2026-05-13,Furniture,Delhi,2100,1,2100,2026,5,13,Wednesday,Watch
599,2024-12-18,Electronics,Delhi,723,7,5061,2024,12,18,Wednesday,Watch
600,2026-03-20,Electronics,Delhi,1776,4,7104,2026,3,20,Friday,Camera
601,2024-11-07,Sports,Bangalore,2586,3,7758,2024,11,7,Thursday,Keyboard
602,2026-05-29,Furniture,Delhi,3875,1,3875,2026,5,29,Friday,Watch
603,2026-03-26,Electronics,Mumbai,1170,2,2340,2026,3,26,Thursday,Phone
604,2025-09-17,Clothing,Bangalore,4773,3,14319,2025,9,17,Wednesday,Bag
605,2024-10-20,Clothing,Delhi,2679,1,2679,2024,10,20,Sunday,Bag
606,2025-04-06,Furniture,Chennai,1832,7,12824,2025,4,6,Sunday,Watch
607,2026-04-02,Furniture,Mumbai,4702,9,42318,2026,4,2,Thursday,Camera
608,2025-04-27,Groceries,Bangalore,1103,1,1103,2025,4,27,Sunday,TV
609,2025-08-04,Electronics,Hyderabad,3492,7,24444,2025,8,4,Monday,Camera
610,2026-06-24,Sports,Hyderabad,3032,2,6064,2026,6,24,Wednesday,Headphones
611,2025-12-16,Furniture,Hyderabad,3579,9,32211,2025,12,16,Tuesday,Phone
612,2024-12-23,Groceries,Delhi,1249,7,8743,2024,12,23,Monday,Keyboard
613,2025-02-15,Sports,Delhi,2535,10,25350,2025,2,15,Saturday,Keyboard
614,2024-08-03,Sports,Bangalore,2791,10,27910,2024,8,3,Saturday,Phone
615,2025-03-20,Clothing,Chennai,4238,9,38142,2025,3,20,Thursday,Laptop
616,2026-01-22,Furniture,Chennai,997,2,1994,2026,1,22,Thursday,Bag
617,2025-06-18,Groceries,Bangalore,3421,1,3421,2025,6,18,Wednesday,Keyboard
618,2026-02-03,Groceries,Mumbai,3432,9,30888,2026,2,3,Tuesday,Camera
619,2024-07-29,Furniture,Bangalore,3434,6,20604,2024,7,29,Monday,Shoes
620,2025-08-10,Electronics,Delhi,147,1,147,2025,8,10,Sunday,TV
621,2024-07-11,Clothing,Bangalore,3840,5,19200,2024,7,11,Thursday,Shoes
622,2026-02-14,Groceries,Bangalore,327,6,1962,2026,2,14,Saturday,Headphones
623,2025-11-24,Clothing,Hyderabad,1743,9,15687,2025,11,24,Monday,Keyboard
624,2024-09-29,Electronics,Delhi,1164,9,10476,2024,9,29,Sunday,TV
625,2024-10-29,Electronics,Delhi,2149,1,2149,2024,10,29,Tuesday,TV
626,2025-06-24,Electronics,Delhi,353,1,353,2025,6,24,Tuesday,Tablet
627,2026-03-07,Electronics,Hyderabad,460,4,1840,2026,3,7,Saturday,Camera
628,2024-12-08,Clothing,Mumbai,1405,6,8430,2024,12,8,Sunday,Watch
629,2026-04-30,Furniture,Hyderabad,1512,6,9072,2026,4,30,Thursday,Keyboard
630,2024-10-23,Furniture,Bangalore,1856,2,3712,2024,10,23,Wednesday,Watch
631,2025-04-04,Electronics,Chennai,3858,3,11574,2025,4,4,Friday,Keyboard
632,2025-09-24,Electronics,Mumbai,900,4,3600,2025,9,24,Wednesday,Laptop
633,2026-03-22,Sports,Delhi,3165,2,6330,2026,3,22,Sunday,Keyboard
634,2025-09-14,Groceries,Chennai,2155,2,4310,2025,9,14,Sunday,Watch
